maakunta;tkg;species;component;year;bm;ala
17;4;3;6;2018;0.615769400282268;NA
17;4;3;6;2019;0.615769400282268;NA
17;4;3;6;2020;0.615769400282268;NA
17;4;3;6;2021;0.615769400282268;NA
17;4;3;7;2015;1.94949304177027;NA
17;4;3;7;2016;1.94949304177027;1098.93361566203
17;4;3;7;2017;1.94949304177027;NA
17;4;3;7;2018;1.94949304177027;NA
17;4;3;7;2019;1.94949304177027;NA
17;4;3;7;2020;1.94949304177027;NA
17;4;3;7;2021;1.94949304177027;NA
17;6;1;1;2015;14.1064690245;NA
17;6;1;1;2016;14.1064690245;1141.238090817
17;6;1;1;2017;14.1064690245;NA
17;6;1;1;2018;14.1064690245;NA
17;6;1;1;2019;14.1064690245;NA
17;6;1;1;2020;14.1064690245;NA
17;6;1;1;2021;14.1064690245;NA
17;6;1;2;2015;1.95004855805;NA
17;6;1;2;2016;1.95004855805;1141.238090817
17;6;1;2;2017;1.95004855805;NA
17;6;1;2;2018;1.95004855805;NA
17;6;1;2;2019;1.95004855805;NA
17;6;1;2;2020;1.95004855805;NA
17;6;1;2;2021;1.95004855805;NA
17;6;1;3;2015;3.78941111225;NA
17;6;1;3;2016;3.78941111225;1141.238090817
17;6;1;3;2017;3.78941111225;NA
17;6;1;3;2018;3.78941111225;NA
17;6;1;3;2019;3.78941111225;NA
17;6;1;3;2020;3.78941111225;NA
17;6;1;3;2021;3.78941111225;NA
17;6;1;4;2015;1.6955114764;NA
17;6;1;4;2016;1.6955114764;1141.238090817
17;6;1;4;2017;1.6955114764;NA
17;6;1;4;2018;1.6955114764;NA
17;6;1;4;2019;1.6955114764;NA
17;6;1;4;2020;1.6955114764;NA
17;6;1;4;2021;1.6955114764;NA
17;6;1;5;2015;0.87329205955;NA
17;6;1;5;2016;0.87329205955;1141.238090817
17;6;1;5;2017;0.87329205955;NA
17;6;1;5;2018;0.87329205955;NA
17;6;1;5;2019;0.87329205955;NA
17;6;1;5;2020;0.87329205955;NA
17;6;1;5;2021;0.87329205955;NA
17;6;1;6;2015;1.5756881576;NA
17;6;1;6;2016;1.5756881576;1141.238090817
17;6;1;6;2017;1.5756881576;NA
17;6;1;6;2018;1.5756881576;NA
17;6;1;6;2019;1.5756881576;NA
17;6;1;6;2020;1.5756881576;NA
17;6;1;6;2021;1.5756881576;NA
17;6;1;7;2015;4.1098888111;NA
17;6;1;7;2016;4.1098888111;1141.238090817
17;6;1;7;2017;4.1098888111;NA
17;6;1;7;2018;4.1098888111;NA
17;6;1;7;2019;4.1098888111;NA
17;6;1;7;2020;4.1098888111;NA
17;6;1;7;2021;4.1098888111;NA
17;6;2;1;2015;1.0769393788;NA
17;6;2;1;2016;1.0769393788;1141.238090817
17;6;2;1;2017;1.0769393788;NA
17;6;2;1;2018;1.0769393788;NA
17;6;2;1;2019;1.0769393788;NA
17;6;2;1;2020;1.0769393788;NA
17;6;2;1;2021;1.0769393788;NA
17;6;2;2;2015;0.1826102879;NA
17;6;2;2;2016;0.1826102879;1141.238090817
17;6;2;2;2017;0.1826102879;NA
17;6;2;2;2018;0.1826102879;NA
17;6;2;2;2019;0.1826102879;NA
17;6;2;2;2020;0.1826102879;NA
17;6;2;2;2021;0.1826102879;NA
17;6;2;3;2015;0.51817830395;NA
17;6;2;3;2016;0.51817830395;1141.238090817
17;6;2;3;2017;0.51817830395;NA
17;6;2;3;2018;0.51817830395;NA
17;6;2;3;2019;0.51817830395;NA
17;6;2;3;2020;0.51817830395;NA
17;6;2;3;2021;0.51817830395;NA
17;6;2;4;2015;0.48191549945;NA
17;6;2;4;2016;0.48191549945;1141.238090817
17;6;2;4;2017;0.48191549945;NA
17;6;2;4;2018;0.48191549945;NA
17;6;2;4;2019;0.48191549945;NA
17;6;2;4;2020;0.48191549945;NA
17;6;2;4;2021;0.48191549945;NA
17;6;2;5;2015;0.0736930247;NA
17;6;2;5;2016;0.0736930247;1141.238090817
17;6;2;5;2017;0.0736930247;NA
17;6;2;5;2018;0.0736930247;NA
17;6;2;5;2019;0.0736930247;NA
17;6;2;5;2020;0.0736930247;NA
17;6;2;5;2021;0.0736930247;NA
17;6;2;6;2015;0.13562383435;NA
17;6;2;6;2016;0.13562383435;1141.238090817
17;6;2;6;2017;0.13562383435;NA
17;6;2;6;2018;0.13562383435;NA
17;6;2;6;2019;0.13562383435;NA
17;6;2;6;2020;0.13562383435;NA
17;6;2;6;2021;0.13562383435;NA
17;6;2;7;2015;0.6301994427;NA
17;6;2;7;2016;0.6301994427;1141.238090817
17;6;2;7;2017;0.6301994427;NA
17;6;2;7;2018;0.6301994427;NA
17;6;2;7;2019;0.6301994427;NA
17;6;2;7;2020;0.6301994427;NA
17;6;2;7;2021;0.6301994427;NA
17;6;3;1;2015;1.24388176165;NA
17;6;3;1;2016;1.24388176165;1141.238090817
17;6;3;1;2017;1.24388176165;NA
17;6;3;1;2018;1.24388176165;NA
17;6;3;1;2019;1.24388176165;NA
17;6;3;1;2020;1.24388176165;NA
17;6;3;1;2021;1.24388176165;NA
17;6;3;2;2015;0.2415419096;NA
17;6;3;2;2016;0.2415419096;1141.238090817
17;6;3;2;2017;0.2415419096;NA
17;6;3;2;2018;0.2415419096;NA
17;6;3;2;2019;0.2415419096;NA
17;6;3;2;2020;0.2415419096;NA
17;6;3;2;2021;0.2415419096;NA
17;6;3;3;2015;0.36127398105;NA
17;6;3;3;2016;0.36127398105;1141.238090817
17;6;3;3;2017;0.36127398105;NA
17;6;3;3;2018;0.36127398105;NA
17;6;3;3;2019;0.36127398105;NA
17;6;3;3;2020;0.36127398105;NA
17;6;3;3;2021;0.36127398105;NA
17;6;3;4;2015;0.1565957729;NA
17;6;3;4;2016;0.1565957729;1141.238090817
17;6;3;4;2017;0.1565957729;NA
17;6;3;4;2018;0.1565957729;NA
17;6;3;4;2019;0.1565957729;NA
17;6;3;4;2020;0.1565957729;NA
17;6;3;4;2021;0.1565957729;NA
17;6;3;5;2015;0.04078615475;NA
17;6;3;5;2016;0.04078615475;1141.238090817
17;6;3;5;2017;0.04078615475;NA
17;6;3;5;2018;0.04078615475;NA
17;6;3;5;2019;0.04078615475;NA
17;6;3;5;2020;0.04078615475;NA
17;6;3;5;2021;0.04078615475;NA
17;6;3;6;2015;0.1991416168;NA
17;6;3;6;2016;0.1991416168;1141.238090817
17;6;3;6;2017;0.1991416168;NA
17;6;3;6;2018;0.1991416168;NA
17;6;3;6;2019;0.1991416168;NA
17;6;3;6;2020;0.1991416168;NA
17;6;3;6;2021;0.1991416168;NA
17;6;3;7;2015;0.6044990322;NA
17;6;3;7;2016;0.6044990322;1141.238090817
17;6;3;7;2017;0.6044990322;NA
17;6;3;7;2018;0.6044990322;NA
17;6;3;7;2019;0.6044990322;NA
17;6;3;7;2020;0.6044990322;NA
17;6;3;7;2021;0.6044990322;NA
17;7;1;1;2015;7.352554867;NA
17;7;1;1;2016;7.352554867;164.12438144
17;7;1;1;2017;7.352554867;NA
17;7;1;1;2018;7.352554867;NA
17;7;1;1;2019;7.352554867;NA
17;7;1;1;2020;7.352554867;NA
17;7;1;1;2021;7.352554867;NA
17;7;1;2;2015;1.3227595616;NA
17;7;1;2;2016;1.3227595616;164.12438144
17;7;1;2;2017;1.3227595616;NA
17;7;1;2;2018;1.3227595616;NA
17;7;1;2;2019;1.3227595616;NA
17;7;1;2;2020;1.3227595616;NA
17;7;1;2;2021;1.3227595616;NA
17;7;1;3;2015;2.3677469932;NA
17;7;1;3;2016;2.3677469932;164.12438144
17;7;1;3;2017;2.3677469932;NA
17;7;1;3;2018;2.3677469932;NA
17;7;1;3;2019;2.3677469932;NA
17;7;1;3;2020;2.3677469932;NA
17;7;1;3;2021;2.3677469932;NA
17;7;1;4;2015;1.0683403753;NA
17;7;1;4;2016;1.0683403753;164.12438144
17;7;1;4;2017;1.0683403753;NA
17;7;1;4;2018;1.0683403753;NA
17;7;1;4;2019;1.0683403753;NA
17;7;1;4;2020;1.0683403753;NA
17;7;1;4;2021;1.0683403753;NA
17;7;1;5;2015;0.6320941631;NA
17;7;1;5;2016;0.6320941631;164.12438144
17;7;1;5;2017;0.6320941631;NA
17;7;1;5;2018;0.6320941631;NA
17;7;1;5;2019;0.6320941631;NA
17;7;1;5;2020;0.6320941631;NA
17;7;1;5;2021;0.6320941631;NA
17;7;1;6;2015;0.948566214;NA
17;7;1;6;2016;0.948566214;164.12438144
17;7;1;6;2017;0.948566214;NA
17;7;1;6;2018;0.948566214;NA
17;7;1;6;2019;0.948566214;NA
17;7;1;6;2020;0.948566214;NA
17;7;1;6;2021;0.948566214;NA
17;7;1;7;2015;2.4143373597;NA
17;7;1;7;2016;2.4143373597;164.12438144
17;7;1;7;2017;2.4143373597;NA
17;7;1;7;2018;2.4143373597;NA
17;7;1;7;2019;2.4143373597;NA
17;7;1;7;2020;2.4143373597;NA
17;7;1;7;2021;2.4143373597;NA
17;7;2;1;2015;0.0626770619;NA
17;7;2;1;2016;0.0626770619;164.12438144
17;7;2;1;2017;0.0626770619;NA
17;7;2;1;2018;0.0626770619;NA
17;7;2;1;2019;0.0626770619;NA
17;7;2;1;2020;0.0626770619;NA
17;7;2;1;2021;0.0626770619;NA
17;7;2;2;2015;0.0191191816;NA
17;7;2;2;2016;0.0191191816;164.12438144
17;7;2;2;2017;0.0191191816;NA
17;7;2;2;2018;0.0191191816;NA
17;7;2;2;2019;0.0191191816;NA
17;7;2;2;2020;0.0191191816;NA
17;7;2;2;2021;0.0191191816;NA
17;7;2;3;2015;0.0879936144;NA
17;7;2;3;2016;0.0879936144;164.12438144
17;7;2;3;2017;0.0879936144;NA
17;7;2;3;2018;0.0879936144;NA
17;7;2;3;2019;0.0879936144;NA
17;7;2;3;2020;0.0879936144;NA
17;7;2;3;2021;0.0879936144;NA
17;7;2;4;2015;0.0752339688;NA
17;7;2;4;2016;0.0752339688;164.12438144
17;7;2;4;2017;0.0752339688;NA
17;7;2;4;2018;0.0752339688;NA
17;7;2;4;2019;0.0752339688;NA
17;7;2;4;2020;0.0752339688;NA
17;7;2;4;2021;0.0752339688;NA
17;7;2;5;2015;0.0041697411;NA
17;7;2;5;2016;0.0041697411;164.12438144
17;7;2;5;2017;0.0041697411;NA
17;7;2;5;2018;0.0041697411;NA
17;7;2;5;2019;0.0041697411;NA
17;7;2;5;2020;0.0041697411;NA
17;7;2;5;2021;0.0041697411;NA
17;7;2;6;2015;0.0171574033;NA
17;7;2;6;2016;0.0171574033;164.12438144
17;7;2;6;2017;0.0171574033;NA
17;7;2;6;2018;0.0171574033;NA
17;7;2;6;2019;0.0171574033;NA
17;7;2;6;2020;0.0171574033;NA
17;7;2;6;2021;0.0171574033;NA
17;7;2;7;2015;0.0746913652;NA
17;7;2;7;2016;0.0746913652;164.12438144
17;7;2;7;2017;0.0746913652;NA
17;7;2;7;2018;0.0746913652;NA
17;7;2;7;2019;0.0746913652;NA
17;7;2;7;2020;0.0746913652;NA
17;7;2;7;2021;0.0746913652;NA
17;7;3;1;2015;0.098727083;NA
17;7;3;1;2016;0.098727083;164.12438144
17;7;3;1;2017;0.098727083;NA
17;7;3;1;2018;0.098727083;NA
17;7;3;1;2019;0.098727083;NA
17;7;3;1;2020;0.098727083;NA
17;7;3;1;2021;0.098727083;NA
17;7;3;2;2015;0.2176215235;NA
17;7;3;2;2016;0.2176215235;164.12438144
17;7;3;2;2017;0.2176215235;NA
17;7;3;2;2018;0.2176215235;NA
17;7;3;2;2019;0.2176215235;NA
17;7;3;2;2020;0.2176215235;NA
17;7;3;2;2021;0.2176215235;NA
17;7;3;3;2015;0.3344416234;NA
17;7;3;3;2016;0.3344416234;164.12438144
17;7;3;3;2017;0.3344416234;NA
17;7;3;3;2018;0.3344416234;NA
17;7;3;3;2019;0.3344416234;NA
17;7;3;3;2020;0.3344416234;NA
17;7;3;3;2021;0.3344416234;NA
17;7;3;4;2015;0.0062212966;NA
17;7;3;4;2016;0.0062212966;164.12438144
17;7;3;4;2017;0.0062212966;NA
17;7;3;4;2018;0.0062212966;NA
17;7;3;4;2019;0.0062212966;NA
17;7;3;4;2020;0.0062212966;NA
17;7;3;4;2021;0.0062212966;NA
17;7;3;5;2015;0.0248817301;NA
17;7;3;5;2016;0.0248817301;164.12438144
17;7;3;5;2017;0.0248817301;NA
17;7;3;5;2018;0.0248817301;NA
17;7;3;5;2019;0.0248817301;NA
17;7;3;5;2020;0.0248817301;NA
17;7;3;5;2021;0.0248817301;NA
17;7;3;6;2015;0.5436753561;NA
17;7;3;6;2016;0.5436753561;164.12438144
17;7;3;6;2017;0.5436753561;NA
17;7;3;6;2018;0.5436753561;NA
17;7;3;6;2019;0.5436753561;NA
17;7;3;6;2020;0.5436753561;NA
17;7;3;6;2021;0.5436753561;NA
17;7;3;7;2015;0.9070080106;NA
17;7;3;7;2016;0.9070080106;164.12438144
17;7;3;7;2017;0.9070080106;NA
17;7;3;7;2018;0.9070080106;NA
17;7;3;7;2019;0.9070080106;NA
17;7;3;7;2020;0.9070080106;NA
17;7;3;7;2021;0.9070080106;NA
18;1;1;1;2015;10.828650337;NA
18;1;1;1;2016;10.828650337;329.83849664
18;1;1;1;2017;10.828650337;NA
18;1;1;1;2018;10.828650337;NA
18;1;1;1;2019;10.828650337;NA
18;1;1;1;2020;10.828650337;NA
18;1;1;1;2021;10.828650337;NA
18;1;1;2;2015;0.8546254595;NA
18;1;1;2;2016;0.8546254595;329.83849664
18;1;1;2;2017;0.8546254595;NA
18;1;1;2;2018;0.8546254595;NA
18;1;1;2;2019;0.8546254595;NA
18;1;1;2;2020;0.8546254595;NA
18;1;1;2;2021;0.8546254595;NA
18;1;1;3;2015;1.9161075644;NA
18;1;1;3;2016;1.9161075644;329.83849664
18;1;1;3;2017;1.9161075644;NA
18;1;1;3;2018;1.9161075644;NA
18;1;1;3;2019;1.9161075644;NA
18;1;1;3;2020;1.9161075644;NA
18;1;1;3;2021;1.9161075644;NA
18;1;1;4;2015;0.6810290151;NA
18;1;1;4;2016;0.6810290151;329.83849664
18;1;1;4;2017;0.6810290151;NA
18;1;1;4;2018;0.6810290151;NA
18;1;1;4;2019;0.6810290151;NA
18;1;1;4;2020;0.6810290151;NA
18;1;1;4;2021;0.6810290151;NA
18;1;1;5;2015;0.5432296937;NA
18;1;1;5;2016;0.5432296937;329.83849664
18;1;1;5;2017;0.5432296937;NA
18;1;1;5;2018;0.5432296937;NA
18;1;1;5;2019;0.5432296937;NA
18;1;1;5;2020;0.5432296937;NA
18;1;1;5;2021;0.5432296937;NA
18;1;1;6;2015;0.9656027739;NA
18;1;1;6;2016;0.9656027739;329.83849664
18;1;1;6;2017;0.9656027739;NA
18;1;1;6;2018;0.9656027739;NA
18;1;1;6;2019;0.9656027739;NA
18;1;1;6;2020;0.9656027739;NA
18;1;1;6;2021;0.9656027739;NA
18;1;1;7;2015;2.9160172522;NA
18;1;1;7;2016;2.9160172522;329.83849664
18;1;1;7;2017;2.9160172522;NA
18;1;1;7;2018;2.9160172522;NA
18;1;1;7;2019;2.9160172522;NA
18;1;1;7;2020;2.9160172522;NA
18;1;1;7;2021;2.9160172522;NA
18;1;2;1;2015;12.749331891;NA
18;1;2;1;2016;12.749331891;329.83849664
18;1;2;1;2017;12.749331891;NA
18;1;2;1;2018;12.749331891;NA
18;1;2;1;2019;12.749331891;NA
18;1;2;1;2020;12.749331891;NA
18;1;2;1;2021;12.749331891;NA
18;1;2;2;2015;1.9934867315;NA
18;1;2;2;2016;1.9934867315;329.83849664
18;1;2;2;2017;1.9934867315;NA
18;1;2;2;2018;1.9934867315;NA
18;1;2;2;2019;1.9934867315;NA
18;1;2;2;2020;1.9934867315;NA
18;1;2;2;2021;1.9934867315;NA
18;1;2;3;2015;5.4620625019;NA
18;1;2;3;2016;5.4620625019;329.83849664
18;1;2;3;2017;5.4620625019;NA
18;1;2;3;2018;5.4620625019;NA
18;1;2;3;2019;5.4620625019;NA
18;1;2;3;2020;5.4620625019;NA
18;1;2;3;2021;5.4620625019;NA
18;1;2;4;2015;3.906546809;NA
18;1;2;4;2016;3.906546809;329.83849664
18;1;2;4;2017;3.906546809;NA
18;1;2;4;2018;3.906546809;NA
18;1;2;4;2019;3.906546809;NA
18;1;2;4;2020;3.906546809;NA
18;1;2;4;2021;3.906546809;NA
18;1;2;5;2015;0.6933163191;NA
18;1;2;5;2016;0.6933163191;329.83849664
18;1;2;5;2017;0.6933163191;NA
18;1;2;5;2018;0.6933163191;NA
18;1;2;5;2019;0.6933163191;NA
18;1;2;5;2020;0.6933163191;NA
18;1;2;5;2021;0.6933163191;NA
18;1;2;6;2015;1.7164888151;NA
18;1;2;6;2016;1.7164888151;329.83849664
18;1;2;6;2017;1.7164888151;NA
18;1;2;6;2018;1.7164888151;NA
18;1;2;6;2019;1.7164888151;NA
18;1;2;6;2020;1.7164888151;NA
18;1;2;6;2021;1.7164888151;NA
18;1;2;7;2015;6.8575505296;NA
18;1;2;7;2016;6.8575505296;329.83849664
18;1;2;7;2017;6.8575505296;NA
18;1;2;7;2018;6.8575505296;NA
18;1;2;7;2019;6.8575505296;NA
18;1;2;7;2020;6.8575505296;NA
18;1;2;7;2021;6.8575505296;NA
18;1;3;1;2015;23.039896849;NA
18;1;3;1;2016;23.039896849;329.83849664
18;1;3;1;2017;23.039896849;NA
18;1;3;1;2018;23.039896849;NA
18;1;3;1;2019;23.039896849;NA
18;1;3;1;2020;23.039896849;NA
18;1;3;1;2021;23.039896849;NA
18;1;3;2;2015;4.0351978754;NA
18;1;3;2;2016;4.0351978754;329.83849664
18;1;3;2;2017;4.0351978754;NA
18;1;3;2;2018;4.0351978754;NA
18;1;3;2;2019;4.0351978754;NA
18;1;3;2;2020;4.0351978754;NA
18;1;3;2;2021;4.0351978754;NA
18;1;3;3;2015;5.1411343039;NA
18;1;3;3;2016;5.1411343039;329.83849664
18;1;3;3;2017;5.1411343039;NA
18;1;3;3;2018;5.1411343039;NA
18;1;3;3;2019;5.1411343039;NA
18;1;3;3;2020;5.1411343039;NA
18;1;3;3;2021;5.1411343039;NA
18;1;3;4;2015;1.4699606719;NA
18;1;3;4;2016;1.4699606719;329.83849664
18;1;3;4;2017;1.4699606719;NA
18;1;3;4;2018;1.4699606719;NA
18;1;3;4;2019;1.4699606719;NA
18;1;3;4;2020;1.4699606719;NA
18;1;3;4;2021;1.4699606719;NA
18;1;3;5;2015;0.4331838735;NA
18;1;3;5;2016;0.4331838735;329.83849664
18;1;3;5;2017;0.4331838735;NA
18;1;3;5;2018;0.4331838735;NA
18;1;3;5;2019;0.4331838735;NA
18;1;3;5;2020;0.4331838735;NA
18;1;3;5;2021;0.4331838735;NA
18;1;3;6;2015;2.9109336747;NA
18;1;3;6;2016;2.9109336747;329.83849664
18;1;3;6;2017;2.9109336747;NA
18;1;3;6;2018;2.9109336747;NA
18;1;3;6;2019;2.9109336747;NA
18;1;3;6;2020;2.9109336747;NA
18;1;3;6;2021;2.9109336747;NA
18;1;3;7;2015;8.3671464406;NA
18;1;3;7;2016;8.3671464406;329.83849664
18;1;3;7;2017;8.3671464406;NA
18;1;3;7;2018;8.3671464406;NA
18;1;3;7;2019;8.3671464406;NA
18;1;3;7;2020;8.3671464406;NA
18;1;3;7;2021;8.3671464406;NA
18;2;1;1;2015;16.7290268220414;NA
18;2;1;1;2016;16.7290268220414;569.78282929072
18;2;1;1;2017;16.7290268220414;NA
18;2;1;1;2018;16.7290268220414;NA
18;2;1;1;2019;16.7290268220414;NA
18;2;1;1;2020;16.7290268220414;NA
18;2;1;1;2021;16.7290268220414;NA
18;2;1;2;2015;1.50869878661762;NA
18;2;1;2;2016;1.50869878661762;569.78282929072
18;2;1;2;2017;1.50869878661762;NA
18;2;1;2;2018;1.50869878661762;NA
18;2;1;2;2019;1.50869878661762;NA
18;2;1;2;2020;1.50869878661762;NA
18;2;1;2;2021;1.50869878661762;NA
18;2;1;3;2015;3.33848265981086;NA
18;2;1;3;2016;3.33848265981086;569.78282929072
18;2;1;3;2017;3.33848265981086;NA
18;2;1;3;2018;3.33848265981086;NA
18;2;1;3;2019;3.33848265981086;NA
18;2;1;3;2020;3.33848265981086;NA
18;2;1;3;2021;3.33848265981086;NA
18;2;1;4;2015;1.24209066411097;NA
18;2;1;4;2016;1.24209066411097;569.78282929072
18;2;1;4;2017;1.24209066411097;NA
18;2;1;4;2018;1.24209066411097;NA
18;2;1;4;2019;1.24209066411097;NA
18;2;1;4;2020;1.24209066411097;NA
18;2;1;4;2021;1.24209066411097;NA
18;2;1;5;2015;0.804371810684939;NA
18;2;1;5;2016;0.804371810684939;569.78282929072
18;2;1;5;2017;0.804371810684939;NA
18;2;1;5;2018;0.804371810684939;NA
18;2;1;5;2019;0.804371810684939;NA
18;2;1;5;2020;0.804371810684939;NA
18;2;1;5;2021;0.804371810684939;NA
18;2;1;6;2015;1.60248688293402;NA
18;2;1;6;2016;1.60248688293402;569.78282929072
18;2;1;6;2017;1.60248688293402;NA
18;2;1;6;2018;1.60248688293402;NA
18;2;1;6;2019;1.60248688293402;NA
18;2;1;6;2020;1.60248688293402;NA
18;2;1;6;2021;1.60248688293402;NA
18;2;1;7;2015;4.66647661487718;NA
18;2;1;7;2016;4.66647661487718;569.78282929072
18;2;1;7;2017;4.66647661487718;NA
18;2;1;7;2018;4.66647661487718;NA
18;2;1;7;2019;4.66647661487718;NA
18;2;1;7;2020;4.66647661487718;NA
18;2;1;7;2021;4.66647661487718;NA
18;2;2;1;2015;10.9577522298376;NA
18;2;2;1;2016;10.9577522298376;569.78282929072
18;2;2;1;2017;10.9577522298376;NA
18;2;2;1;2018;10.9577522298376;NA
18;2;2;1;2019;10.9577522298376;NA
18;2;2;1;2020;10.9577522298376;NA
18;2;2;1;2021;10.9577522298376;NA
18;2;2;2;2015;1.54953763742672;NA
18;2;2;2;2016;1.54953763742672;569.78282929072
18;2;2;2;2017;1.54953763742672;NA
18;2;2;2;2018;1.54953763742672;NA
18;2;2;2;2019;1.54953763742672;NA
18;2;2;2;2020;1.54953763742672;NA
18;2;2;2;2021;1.54953763742672;NA
18;2;2;3;2015;3.76239471950678;NA
18;2;2;3;2016;3.76239471950678;569.78282929072
18;2;2;3;2017;3.76239471950678;NA
18;2;2;3;2018;3.76239471950678;NA
18;2;2;3;2019;3.76239471950678;NA
18;2;2;3;2020;3.76239471950678;NA
18;2;2;3;2021;3.76239471950678;NA
18;2;2;4;2015;2.81081309643974;NA
18;2;2;4;2016;2.81081309643974;569.78282929072
18;2;2;4;2017;2.81081309643974;NA
18;2;2;4;2018;2.81081309643974;NA
18;2;2;4;2019;2.81081309643974;NA
18;2;2;4;2020;2.81081309643974;NA
18;2;2;4;2021;2.81081309643974;NA
18;2;2;5;2015;0.620875403824125;NA
18;2;2;5;2016;0.620875403824125;569.78282929072
18;2;2;5;2017;0.620875403824125;NA
18;2;2;5;2018;0.620875403824125;NA
18;2;2;5;2019;0.620875403824125;NA
18;2;2;5;2020;0.620875403824125;NA
18;2;2;5;2021;0.620875403824125;NA
18;2;2;6;2015;1.21692585059076;NA
18;2;2;6;2016;1.21692585059076;569.78282929072
18;2;2;6;2017;1.21692585059076;NA
18;2;2;6;2018;1.21692585059076;NA
18;2;2;6;2019;1.21692585059076;NA
18;2;2;6;2020;1.21692585059076;NA
18;2;2;6;2021;1.21692585059076;NA
18;2;2;7;2015;5.09235147848079;NA
18;2;2;7;2016;5.09235147848079;569.78282929072
18;2;2;7;2017;5.09235147848079;NA
18;2;2;7;2018;5.09235147848079;NA
18;2;2;7;2019;5.09235147848079;NA
18;2;2;7;2020;5.09235147848079;NA
18;2;2;7;2021;5.09235147848079;NA
18;2;3;1;2015;14.4797431090279;NA
18;2;3;1;2016;14.4797431090279;569.78282929072
18;2;3;1;2017;14.4797431090279;NA
18;2;3;1;2018;14.4797431090279;NA
18;2;3;1;2019;14.4797431090279;NA
18;2;3;1;2020;14.4797431090279;NA
18;2;3;1;2021;14.4797431090279;NA
18;2;3;2;2015;2.56623497751252;NA
18;2;3;2;2016;2.56623497751252;569.78282929072
18;2;3;2;2017;2.56623497751252;NA
18;2;3;2;2018;2.56623497751252;NA
18;2;3;2;2019;2.56623497751252;NA
18;2;3;2;2020;2.56623497751252;NA
18;2;3;2;2021;2.56623497751252;NA
18;2;3;3;2015;3.08712466322888;NA
18;2;3;3;2016;3.08712466322888;569.78282929072
18;2;3;3;2017;3.08712466322888;NA
18;2;3;3;2018;3.08712466322888;NA
18;2;3;3;2019;3.08712466322888;NA
18;2;3;3;2020;3.08712466322888;NA
18;2;3;3;2021;3.08712466322888;NA
18;2;3;4;2015;1.17099464159067;NA
18;2;3;4;2016;1.17099464159067;569.78282929072
18;2;3;4;2017;1.17099464159067;NA
18;2;3;4;2018;1.17099464159067;NA
18;2;3;4;2019;1.17099464159067;NA
18;2;3;4;2020;1.17099464159067;NA
18;2;3;4;2021;1.17099464159067;NA
18;2;3;5;2015;0.336236016032467;NA
18;2;3;5;2016;0.336236016032467;569.78282929072
18;2;3;5;2017;0.336236016032467;NA
18;2;3;5;2018;0.336236016032467;NA
18;2;3;5;2019;0.336236016032467;NA
18;2;3;5;2020;0.336236016032467;NA
18;2;3;5;2021;0.336236016032467;NA
18;2;3;6;2015;1.66955224792403;NA
18;2;3;6;2016;1.66955224792403;569.78282929072
18;2;3;6;2017;1.66955224792403;NA
18;2;3;6;2018;1.66955224792403;NA
18;2;3;6;2019;1.66955224792403;NA
18;2;3;6;2020;1.66955224792403;NA
18;2;3;6;2021;1.66955224792403;NA
18;2;3;7;2015;5.65836963735366;NA
18;2;3;7;2016;5.65836963735366;569.78282929072
18;2;3;7;2017;5.65836963735366;NA
18;2;3;7;2018;5.65836963735366;NA
18;2;3;7;2019;5.65836963735366;NA
18;2;3;7;2020;5.65836963735366;NA
18;2;3;7;2021;5.65836963735366;NA
18;4;1;1;2015;21.2889596809996;NA
18;4;1;1;2016;21.2889596809996;1189.97754860963
18;4;1;1;2017;21.2889596809996;NA
18;4;1;1;2018;21.2889596809996;NA
18;4;1;1;2019;21.2889596809996;NA
18;4;1;1;2020;21.2889596809996;NA
18;4;1;1;2021;21.2889596809996;NA
18;4;1;2;2015;2.26521526297094;NA
18;4;1;2;2016;2.26521526297094;1189.97754860963
18;4;1;2;2017;2.26521526297094;NA
18;4;1;2;2018;2.26521526297094;NA
18;4;1;2;2019;2.26521526297094;NA
18;4;1;2;2020;2.26521526297094;NA
18;4;1;2;2021;2.26521526297094;NA
18;4;1;3;2015;4.66578541741789;NA
18;4;1;3;2016;4.66578541741789;1189.97754860963
18;4;1;3;2017;4.66578541741789;NA
18;4;1;3;2018;4.66578541741789;NA
18;4;1;3;2019;4.66578541741789;NA
18;4;1;3;2020;4.66578541741789;NA
18;4;1;3;2021;4.66578541741789;NA
18;4;1;4;2015;1.84545907040352;NA
18;4;1;4;2016;1.84545907040352;1189.97754860963
18;4;1;4;2017;1.84545907040352;NA
18;4;1;4;2018;1.84545907040352;NA
18;4;1;4;2019;1.84545907040352;NA
18;4;1;4;2020;1.84545907040352;NA
18;4;1;4;2021;1.84545907040352;NA
18;4;1;5;2015;1.10426834188762;NA
18;4;1;5;2016;1.10426834188762;1189.97754860963
18;4;1;5;2017;1.10426834188762;NA
18;4;1;5;2018;1.10426834188762;NA
18;4;1;5;2019;1.10426834188762;NA
18;4;1;5;2020;1.10426834188762;NA
18;4;1;5;2021;1.10426834188762;NA
18;4;1;6;2015;2.14830652276751;NA
18;4;1;6;2016;2.14830652276751;1189.97754860963
18;4;1;6;2017;2.14830652276751;NA
18;4;1;6;2018;2.14830652276751;NA
18;4;1;6;2019;2.14830652276751;NA
18;4;1;6;2020;2.14830652276751;NA
18;4;1;6;2021;2.14830652276751;NA
18;4;1;7;2015;5.98315065176168;NA
