maakunta;year;peat_type;litter_type;ground;living_tree_litter;litter_source
11;2021;1;non-woody_litter;above;0.796795881916;living
11;2021;2;fine_woody_litter;above;0.169633743705419;living
11;2021;2;fine_woody_litter;below;0.113167125542692;living
11;2021;2;non-woody_litter;above;0.658975056361191;living
11;2021;4;fine_woody_litter;above;0.178523220047288;living
11;2021;4;fine_woody_litter;below;0.103093490887172;living
11;2021;4;non-woody_litter;above;0.572570317646766;living
11;2021;6;fine_woody_litter;above;0.144237486647945;living
11;2021;6;fine_woody_litter;below;0.078112013199815;living
11;2021;6;non-woody_litter;above;0.453449814542;living
11;2021;7;fine_woody_litter;above;0.053870527456605;living
11;2021;7;fine_woody_litter;below;0.02506120026715;living
11;2021;7;non-woody_litter;above;0.225630772378;living
12;2015;1;fine_woody_litter;above;0.153561919745225;living
12;2015;1;fine_woody_litter;below;0.103823712998135;living
12;2015;1;non-woody_litter;above;0.8950327284035;living
12;2015;2;fine_woody_litter;above;0.198638021002454;living
12;2015;2;fine_woody_litter;below;0.133634254856595;living
12;2015;2;non-woody_litter;above;0.74261644153426;living
12;2015;4;fine_woody_litter;above;0.18076413621674;living
12;2015;4;fine_woody_litter;below;0.101268368974827;living
12;2015;4;non-woody_litter;above;0.603895976040114;living
12;2015;6;fine_woody_litter;above;0.124734411524125;living
12;2015;6;fine_woody_litter;below;0.06219946040294;living
12;2015;6;non-woody_litter;above;0.3837745318345;living
12;2015;7;fine_woody_litter;above;0.056853483057565;living
12;2015;7;fine_woody_litter;below;0.026318447277495;living
12;2015;7;non-woody_litter;above;0.184451465126;living
12;2016;1;fine_woody_litter;above;0.153561919745225;living
12;2016;1;fine_woody_litter;below;0.103823712998135;living
12;2016;1;non-woody_litter;above;0.8950327284035;living
12;2016;2;fine_woody_litter;above;0.198638021002454;living
12;2016;2;fine_woody_litter;below;0.133634254856595;living
12;2016;2;non-woody_litter;above;0.74261644153426;living
12;2016;4;fine_woody_litter;above;0.18076413621674;living
12;2016;4;fine_woody_litter;below;0.101268368974827;living
12;2016;4;non-woody_litter;above;0.603895976040114;living
12;2016;6;fine_woody_litter;above;0.124734411524125;living
12;2016;6;fine_woody_litter;below;0.06219946040294;living
12;2016;6;non-woody_litter;above;0.3837745318345;living
12;2016;7;fine_woody_litter;above;0.056853483057565;living
12;2016;7;fine_woody_litter;below;0.026318447277495;living
12;2016;7;non-woody_litter;above;0.184451465126;living
12;2017;1;fine_woody_litter;above;0.153561919745225;living
12;2017;1;fine_woody_litter;below;0.103823712998135;living
12;2017;1;non-woody_litter;above;0.8950327284035;living
12;2017;2;fine_woody_litter;above;0.198638021002454;living
12;2017;2;fine_woody_litter;below;0.133634254856595;living
12;2017;2;non-woody_litter;above;0.74261644153426;living
12;2017;4;fine_woody_litter;above;0.18076413621674;living
12;2017;4;fine_woody_litter;below;0.101268368974827;living
12;2017;4;non-woody_litter;above;0.603895976040114;living
12;2017;6;fine_woody_litter;above;0.124734411524125;living
12;2017;6;fine_woody_litter;below;0.06219946040294;living
12;2017;6;non-woody_litter;above;0.3837745318345;living
12;2017;7;fine_woody_litter;above;0.056853483057565;living
12;2017;7;fine_woody_litter;below;0.026318447277495;living
12;2017;7;non-woody_litter;above;0.184451465126;living
12;2018;1;fine_woody_litter;above;0.153561919745225;living
12;2018;1;fine_woody_litter;below;0.103823712998135;living
12;2018;1;non-woody_litter;above;0.8950327284035;living
12;2018;2;fine_woody_litter;above;0.198638021002454;living
12;2018;2;fine_woody_litter;below;0.133634254856595;living
12;2018;2;non-woody_litter;above;0.74261644153426;living
12;2018;4;fine_woody_litter;above;0.18076413621674;living
12;2018;4;fine_woody_litter;below;0.101268368974827;living
12;2018;4;non-woody_litter;above;0.603895976040114;living
12;2018;6;fine_woody_litter;above;0.124734411524125;living
12;2018;6;fine_woody_litter;below;0.06219946040294;living
12;2018;6;non-woody_litter;above;0.3837745318345;living
12;2018;7;fine_woody_litter;above;0.056853483057565;living
12;2018;7;fine_woody_litter;below;0.026318447277495;living
12;2018;7;non-woody_litter;above;0.184451465126;living
12;2019;1;fine_woody_litter;above;0.153561919745225;living
12;2019;1;fine_woody_litter;below;0.103823712998135;living
12;2019;1;non-woody_litter;above;0.8950327284035;living
12;2019;2;fine_woody_litter;above;0.198638021002454;living
12;2019;2;fine_woody_litter;below;0.133634254856595;living
12;2019;2;non-woody_litter;above;0.74261644153426;living
12;2019;4;fine_woody_litter;above;0.18076413621674;living
12;2019;4;fine_woody_litter;below;0.101268368974827;living
12;2019;4;non-woody_litter;above;0.603895976040114;living
12;2019;6;fine_woody_litter;above;0.124734411524125;living
12;2019;6;fine_woody_litter;below;0.06219946040294;living
12;2019;6;non-woody_litter;above;0.3837745318345;living
12;2019;7;fine_woody_litter;above;0.056853483057565;living
12;2019;7;fine_woody_litter;below;0.026318447277495;living
12;2019;7;non-woody_litter;above;0.184451465126;living
12;2020;1;fine_woody_litter;above;0.153561919745225;living
12;2020;1;fine_woody_litter;below;0.103823712998135;living
12;2020;1;non-woody_litter;above;0.8950327284035;living
12;2020;2;fine_woody_litter;above;0.198638021002454;living
12;2020;2;fine_woody_litter;below;0.133634254856595;living
12;2020;2;non-woody_litter;above;0.74261644153426;living
12;2020;4;fine_woody_litter;above;0.18076413621674;living
12;2020;4;fine_woody_litter;below;0.101268368974827;living
12;2020;4;non-woody_litter;above;0.603895976040114;living
12;2020;6;fine_woody_litter;above;0.124734411524125;living
12;2020;6;fine_woody_litter;below;0.06219946040294;living
12;2020;6;non-woody_litter;above;0.3837745318345;living
12;2020;7;fine_woody_litter;above;0.056853483057565;living
12;2020;7;fine_woody_litter;below;0.026318447277495;living
12;2020;7;non-woody_litter;above;0.184451465126;living
12;2021;1;fine_woody_litter;above;0.153561919745225;living
12;2021;1;fine_woody_litter;below;0.103823712998135;living
12;2021;1;non-woody_litter;above;0.8950327284035;living
12;2021;2;fine_woody_litter;above;0.198638021002454;living
12;2021;2;fine_woody_litter;below;0.133634254856595;living
12;2021;2;non-woody_litter;above;0.74261644153426;living
12;2021;4;fine_woody_litter;above;0.18076413621674;living
12;2021;4;fine_woody_litter;below;0.101268368974827;living
12;2021;4;non-woody_litter;above;0.603895976040114;living
12;2021;6;fine_woody_litter;above;0.124734411524125;living
12;2021;6;fine_woody_litter;below;0.06219946040294;living
12;2021;6;non-woody_litter;above;0.3837745318345;living
12;2021;7;fine_woody_litter;above;0.056853483057565;living
12;2021;7;fine_woody_litter;below;0.026318447277495;living
12;2021;7;non-woody_litter;above;0.184451465126;living
13;2015;1;fine_woody_litter;above;0.20625257728915;living
13;2015;1;fine_woody_litter;below;0.150072672007835;living
13;2015;1;non-woody_litter;above;0.9734474663405;living
13;2015;2;fine_woody_litter;above;0.191957714270798;living
13;2015;2;fine_woody_litter;below;0.134566498335589;living
13;2015;2;non-woody_litter;above;0.770845703273798;living
13;2015;4;fine_woody_litter;above;0.19872316928082;living
13;2015;4;fine_woody_litter;below;0.117460028906121;living
13;2015;4;non-woody_litter;above;0.669411591819405;living
13;2015;6;fine_woody_litter;above;0.13029206225512;living
13;2015;6;fine_woody_litter;below;0.06611477454342;living
13;2015;6;non-woody_litter;above;0.3933664090105;living
13;2015;7;fine_woody_litter;above;0.0586532305647;living
13;2015;7;fine_woody_litter;below;0.031103184777195;living
13;2015;7;non-woody_litter;above;0.26472672884;living
13;2016;1;fine_woody_litter;above;0.20625257728915;living
13;2016;1;fine_woody_litter;below;0.150072672007835;living
13;2016;1;non-woody_litter;above;0.9734474663405;living
13;2016;2;fine_woody_litter;above;0.191957714270798;living
13;2016;2;fine_woody_litter;below;0.134566498335589;living
13;2016;2;non-woody_litter;above;0.770845703273798;living
13;2016;4;fine_woody_litter;above;0.19872316928082;living
13;2016;4;fine_woody_litter;below;0.117460028906121;living
13;2016;4;non-woody_litter;above;0.669411591819405;living
13;2016;6;fine_woody_litter;above;0.13029206225512;living
13;2016;6;fine_woody_litter;below;0.06611477454342;living
13;2016;6;non-woody_litter;above;0.3933664090105;living
13;2016;7;fine_woody_litter;above;0.0586532305647;living
13;2016;7;fine_woody_litter;below;0.031103184777195;living
13;2016;7;non-woody_litter;above;0.26472672884;living
13;2017;1;fine_woody_litter;above;0.20625257728915;living
13;2017;1;fine_woody_litter;below;0.150072672007835;living
13;2017;1;non-woody_litter;above;0.9734474663405;living
13;2017;2;fine_woody_litter;above;0.191957714270798;living
13;2017;2;fine_woody_litter;below;0.134566498335589;living
13;2017;2;non-woody_litter;above;0.770845703273798;living
13;2017;4;fine_woody_litter;above;0.19872316928082;living
13;2017;4;fine_woody_litter;below;0.117460028906121;living
13;2017;4;non-woody_litter;above;0.669411591819405;living
13;2017;6;fine_woody_litter;above;0.13029206225512;living
13;2017;6;fine_woody_litter;below;0.06611477454342;living
13;2017;6;non-woody_litter;above;0.3933664090105;living
13;2017;7;fine_woody_litter;above;0.0586532305647;living
13;2017;7;fine_woody_litter;below;0.031103184777195;living
13;2017;7;non-woody_litter;above;0.26472672884;living
13;2018;1;fine_woody_litter;above;0.20625257728915;living
13;2018;1;fine_woody_litter;below;0.150072672007835;living
13;2018;1;non-woody_litter;above;0.9734474663405;living
13;2018;2;fine_woody_litter;above;0.191957714270798;living
13;2018;2;fine_woody_litter;below;0.134566498335589;living
13;2018;2;non-woody_litter;above;0.770845703273798;living
13;2018;4;fine_woody_litter;above;0.19872316928082;living
13;2018;4;fine_woody_litter;below;0.117460028906121;living
13;2018;4;non-woody_litter;above;0.669411591819405;living
13;2018;6;fine_woody_litter;above;0.13029206225512;living
13;2018;6;fine_woody_litter;below;0.06611477454342;living
13;2018;6;non-woody_litter;above;0.3933664090105;living
13;2018;7;fine_woody_litter;above;0.0586532305647;living
13;2018;7;fine_woody_litter;below;0.031103184777195;living
13;2018;7;non-woody_litter;above;0.26472672884;living
13;2019;1;fine_woody_litter;above;0.20625257728915;living
13;2019;1;fine_woody_litter;below;0.150072672007835;living
13;2019;1;non-woody_litter;above;0.9734474663405;living
13;2019;2;fine_woody_litter;above;0.191957714270798;living
13;2019;2;fine_woody_litter;below;0.134566498335589;living
13;2019;2;non-woody_litter;above;0.770845703273798;living
13;2019;4;fine_woody_litter;above;0.19872316928082;living
13;2019;4;fine_woody_litter;below;0.117460028906121;living
13;2019;4;non-woody_litter;above;0.669411591819405;living
13;2019;6;fine_woody_litter;above;0.13029206225512;living
13;2019;6;fine_woody_litter;below;0.06611477454342;living
13;2019;6;non-woody_litter;above;0.3933664090105;living
13;2019;7;fine_woody_litter;above;0.0586532305647;living
13;2019;7;fine_woody_litter;below;0.031103184777195;living
13;2019;7;non-woody_litter;above;0.26472672884;living
13;2020;1;fine_woody_litter;above;0.20625257728915;living
13;2020;1;fine_woody_litter;below;0.150072672007835;living
13;2020;1;non-woody_litter;above;0.9734474663405;living
13;2020;2;fine_woody_litter;above;0.191957714270798;living
13;2020;2;fine_woody_litter;below;0.134566498335589;living
13;2020;2;non-woody_litter;above;0.770845703273798;living
13;2020;4;fine_woody_litter;above;0.19872316928082;living
13;2020;4;fine_woody_litter;below;0.117460028906121;living
13;2020;4;non-woody_litter;above;0.669411591819405;living
13;2020;6;fine_woody_litter;above;0.13029206225512;living
13;2020;6;fine_woody_litter;below;0.06611477454342;living
13;2020;6;non-woody_litter;above;0.3933664090105;living
13;2020;7;fine_woody_litter;above;0.0586532305647;living
13;2020;7;fine_woody_litter;below;0.031103184777195;living
13;2020;7;non-woody_litter;above;0.26472672884;living
13;2021;1;fine_woody_litter;above;0.20625257728915;living
13;2021;1;fine_woody_litter;below;0.150072672007835;living
13;2021;1;non-woody_litter;above;0.9734474663405;living
13;2021;2;fine_woody_litter;above;0.191957714270798;living
13;2021;2;fine_woody_litter;below;0.134566498335589;living
13;2021;2;non-woody_litter;above;0.770845703273798;living
13;2021;4;fine_woody_litter;above;0.19872316928082;living
13;2021;4;fine_woody_litter;below;0.117460028906121;living
13;2021;4;non-woody_litter;above;0.669411591819405;living
13;2021;6;fine_woody_litter;above;0.13029206225512;living
13;2021;6;fine_woody_litter;below;0.06611477454342;living
13;2021;6;non-woody_litter;above;0.3933664090105;living
13;2021;7;fine_woody_litter;above;0.0586532305647;living
13;2021;7;fine_woody_litter;below;0.031103184777195;living
13;2021;7;non-woody_litter;above;0.26472672884;living
14;2015;1;fine_woody_litter;above;0.19087010441637;living
14;2015;1;fine_woody_litter;below;0.138965942105735;living
14;2015;1;non-woody_litter;above;0.9640721503855;living
14;2015;2;fine_woody_litter;above;0.201904300070397;living
14;2015;2;fine_woody_litter;below;0.133587010122854;living
14;2015;2;non-woody_litter;above;0.748464602208788;living
14;2015;4;fine_woody_litter;above;0.190952264020189;living
14;2015;4;fine_woody_litter;below;0.110830761954525;living
14;2015;4;non-woody_litter;above;0.639962193482242;living
14;2015;6;fine_woody_litter;above;0.13684007385029;living
14;2015;6;fine_woody_litter;below;0.07034333414351;living
14;2015;6;non-woody_litter;above;0.454750549699;living
14;2015;7;fine_woody_litter;above;0.074040031659865;living
14;2015;7;fine_woody_litter;below;0.033285800382185;living
14;2015;7;non-woody_litter;above;0.263702598573;living
14;2016;1;fine_woody_litter;above;0.19087010441637;living
14;2016;1;fine_woody_litter;below;0.138965942105735;living
14;2016;1;non-woody_litter;above;0.9640721503855;living
14;2016;2;fine_woody_litter;above;0.201904300070397;living
14;2016;2;fine_woody_litter;below;0.133587010122854;living
14;2016;2;non-woody_litter;above;0.748464602208788;living
14;2016;4;fine_woody_litter;above;0.190952264020189;living
14;2016;4;fine_woody_litter;below;0.110830761954525;living
14;2016;4;non-woody_litter;above;0.639962193482242;living
14;2016;6;fine_woody_litter;above;0.13684007385029;living
14;2016;6;fine_woody_litter;below;0.07034333414351;living
14;2016;6;non-woody_litter;above;0.454750549699;living
14;2016;7;fine_woody_litter;above;0.074040031659865;living
14;2016;7;fine_woody_litter;below;0.033285800382185;living
14;2016;7;non-woody_litter;above;0.263702598573;living
14;2017;1;fine_woody_litter;above;0.19087010441637;living
14;2017;1;fine_woody_litter;below;0.138965942105735;living
14;2017;1;non-woody_litter;above;0.9640721503855;living
14;2017;2;fine_woody_litter;above;0.201904300070397;living
14;2017;2;fine_woody_litter;below;0.133587010122854;living
14;2017;2;non-woody_litter;above;0.748464602208788;living
14;2017;4;fine_woody_litter;above;0.190952264020189;living
14;2017;4;fine_woody_litter;below;0.110830761954525;living
14;2017;4;non-woody_litter;above;0.639962193482242;living
14;2017;6;fine_woody_litter;above;0.13684007385029;living
14;2017;6;fine_woody_litter;below;0.07034333414351;living
14;2017;6;non-woody_litter;above;0.454750549699;living
14;2017;7;fine_woody_litter;above;0.074040031659865;living
14;2017;7;fine_woody_litter;below;0.033285800382185;living
14;2017;7;non-woody_litter;above;0.263702598573;living
14;2018;1;fine_woody_litter;above;0.19087010441637;living
14;2018;1;fine_woody_litter;below;0.138965942105735;living
14;2018;1;non-woody_litter;above;0.9640721503855;living
14;2018;2;fine_woody_litter;above;0.201904300070397;living
14;2018;2;fine_woody_litter;below;0.133587010122854;living
14;2018;2;non-woody_litter;above;0.748464602208788;living
14;2018;4;fine_woody_litter;above;0.190952264020189;living
14;2018;4;fine_woody_litter;below;0.110830761954525;living
14;2018;4;non-woody_litter;above;0.639962193482242;living
14;2018;6;fine_woody_litter;above;0.13684007385029;living
14;2018;6;fine_woody_litter;below;0.07034333414351;living
14;2018;6;non-woody_litter;above;0.454750549699;living
14;2018;7;fine_woody_litter;above;0.074040031659865;living
14;2018;7;fine_woody_litter;below;0.033285800382185;living
14;2018;7;non-woody_litter;above;0.263702598573;living
14;2019;1;fine_woody_litter;above;0.19087010441637;living
14;2019;1;fine_woody_litter;below;0.138965942105735;living
14;2019;1;non-woody_litter;above;0.9640721503855;living
14;2019;2;fine_woody_litter;above;0.201904300070397;living
14;2019;2;fine_woody_litter;below;0.133587010122854;living
14;2019;2;non-woody_litter;above;0.748464602208788;living
14;2019;4;fine_woody_litter;above;0.190952264020189;living
14;2019;4;fine_woody_litter;below;0.110830761954525;living
14;2019;4;non-woody_litter;above;0.639962193482242;living
14;2019;6;fine_woody_litter;above;0.13684007385029;living
14;2019;6;fine_woody_litter;below;0.07034333414351;living
14;2019;6;non-woody_litter;above;0.454750549699;living
14;2019;7;fine_woody_litter;above;0.074040031659865;living
14;2019;7;fine_woody_litter;below;0.033285800382185;living
14;2019;7;non-woody_litter;above;0.263702598573;living
14;2020;1;fine_woody_litter;above;0.19087010441637;living
14;2020;1;fine_woody_litter;below;0.138965942105735;living
14;2020;1;non-woody_litter;above;0.9640721503855;living
14;2020;2;fine_woody_litter;above;0.201904300070397;living
14;2020;2;fine_woody_litter;below;0.133587010122854;living
14;2020;2;non-woody_litter;above;0.748464602208788;living
14;2020;4;fine_woody_litter;above;0.190952264020189;living
14;2020;4;fine_woody_litter;below;0.110830761954525;living
14;2020;4;non-woody_litter;above;0.639962193482242;living
14;2020;6;fine_woody_litter;above;0.13684007385029;living
14;2020;6;fine_woody_litter;below;0.07034333414351;living
14;2020;6;non-woody_litter;above;0.454750549699;living
14;2020;7;fine_woody_litter;above;0.074040031659865;living
14;2020;7;fine_woody_litter;below;0.033285800382185;living
14;2020;7;non-woody_litter;above;0.263702598573;living
14;2021;1;fine_woody_litter;above;0.19087010441637;living
14;2021;1;fine_woody_litter;below;0.138965942105735;living
14;2021;1;non-woody_litter;above;0.9640721503855;living
14;2021;2;fine_woody_litter;above;0.201904300070397;living
14;2021;2;fine_woody_litter;below;0.133587010122854;living
14;2021;2;non-woody_litter;above;0.748464602208788;living
14;2021;4;fine_woody_litter;above;0.190952264020189;living
14;2021;4;fine_woody_litter;below;0.110830761954525;living
14;2021;4;non-woody_litter;above;0.639962193482242;living
14;2021;6;fine_woody_litter;above;0.13684007385029;living
14;2021;6;fine_woody_litter;below;0.07034333414351;living
14;2021;6;non-woody_litter;above;0.454750549699;living
14;2021;7;fine_woody_litter;above;0.074040031659865;living
14;2021;7;fine_woody_litter;below;0.033285800382185;living
14;2021;7;non-woody_litter;above;0.263702598573;living
15;2015;1;fine_woody_litter;above;0.209361956458005;living
15;2015;1;fine_woody_litter;below;0.1510240374326;living
15;2015;1;non-woody_litter;above;0.9704084826745;living
15;2015;2;fine_woody_litter;above;0.19809176026067;living
15;2015;2;fine_woody_litter;below;0.140188549229413;living
15;2015;2;non-woody_litter;above;0.836868216512784;living
15;2015;4;fine_woody_litter;above;0.208390513741467;living
15;2015;4;fine_woody_litter;below;0.123127487388587;living
15;2015;4;non-woody_litter;above;0.759958845191659;living
15;2015;6;fine_woody_litter;above;0.136255084568875;living
15;2015;6;fine_woody_litter;below;0.066896731593475;living
15;2015;6;non-woody_litter;above;0.4410672068725;living
15;2015;7;fine_woody_litter;above;0.03595246240943;living
15;2015;7;fine_woody_litter;below;0.0174374249162;living
15;2015;7;non-woody_litter;above;0.127951296891;living
15;2016;1;fine_woody_litter;above;0.209361956458005;living
15;2016;1;fine_woody_litter;below;0.1510240374326;living
15;2016;1;non-woody_litter;above;0.9704084826745;living
15;2016;2;fine_woody_litter;above;0.19809176026067;living
15;2016;2;fine_woody_litter;below;0.140188549229413;living
15;2016;2;non-woody_litter;above;0.836868216512784;living
15;2016;4;fine_woody_litter;above;0.208390513741467;living
15;2016;4;fine_woody_litter;below;0.123127487388587;living
15;2016;4;non-woody_litter;above;0.759958845191659;living
15;2016;6;fine_woody_litter;above;0.136255084568875;living
15;2016;6;fine_woody_litter;below;0.066896731593475;living
15;2016;6;non-woody_litter;above;0.4410672068725;living
15;2016;7;fine_woody_litter;above;0.03595246240943;living
15;2016;7;fine_woody_litter;below;0.0174374249162;living
15;2016;7;non-woody_litter;above;0.127951296891;living
15;2017;1;fine_woody_litter;above;0.209361956458005;living
15;2017;1;fine_woody_litter;below;0.1510240374326;living
15;2017;1;non-woody_litter;above;0.9704084826745;living
15;2017;2;fine_woody_litter;above;0.19809176026067;living
15;2017;2;fine_woody_litter;below;0.140188549229413;living
15;2017;2;non-woody_litter;above;0.836868216512784;living
15;2017;4;fine_woody_litter;above;0.208390513741467;living
15;2017;4;fine_woody_litter;below;0.123127487388587;living
15;2017;4;non-woody_litter;above;0.759958845191659;living
15;2017;6;fine_woody_litter;above;0.136255084568875;living
15;2017;6;fine_woody_litter;below;0.066896731593475;living
15;2017;6;non-woody_litter;above;0.4410672068725;living
15;2017;7;fine_woody_litter;above;0.03595246240943;living
15;2017;7;fine_woody_litter;below;0.0174374249162;living
15;2017;7;non-woody_litter;above;0.127951296891;living
15;2018;1;fine_woody_litter;above;0.209361956458005;living
15;2018;1;fine_woody_litter;below;0.1510240374326;living
15;2018;1;non-woody_litter;above;0.9704084826745;living
15;2018;2;fine_woody_litter;above;0.19809176026067;living
15;2018;2;fine_woody_litter;below;0.140188549229413;living
15;2018;2;non-woody_litter;above;0.836868216512784;living
15;2018;4;fine_woody_litter;above;0.208390513741467;living
15;2018;4;fine_woody_litter;below;0.123127487388587;living
15;2018;4;non-woody_litter;above;0.759958845191659;living
15;2018;6;fine_woody_litter;above;0.136255084568875;living
15;2018;6;fine_woody_litter;below;0.066896731593475;living
15;2018;6;non-woody_litter;above;0.4410672068725;living
15;2018;7;fine_woody_litter;above;0.03595246240943;living
15;2018;7;fine_woody_litter;below;0.0174374249162;living
15;2018;7;non-woody_litter;above;0.127951296891;living
15;2019;1;fine_woody_litter;above;0.209361956458005;living
15;2019;1;fine_woody_litter;below;0.1510240374326;living
15;2019;1;non-woody_litter;above;0.9704084826745;living
15;2019;2;fine_woody_litter;above;0.19809176026067;living
15;2019;2;fine_woody_litter;below;0.140188549229413;living
15;2019;2;non-woody_litter;above;0.836868216512784;living
15;2019;4;fine_woody_litter;above;0.208390513741467;living
15;2019;4;fine_woody_litter;below;0.123127487388587;living
15;2019;4;non-woody_litter;above;0.759958845191659;living
15;2019;6;fine_woody_litter;above;0.136255084568875;living
15;2019;6;fine_woody_litter;below;0.066896731593475;living
15;2019;6;non-woody_litter;above;0.4410672068725;living
15;2019;7;fine_woody_litter;above;0.03595246240943;living
15;2019;7;fine_woody_litter;below;0.0174374249162;living
15;2019;7;non-woody_litter;above;0.127951296891;living
15;2020;1;fine_woody_litter;above;0.209361956458005;living
15;2020;1;fine_woody_litter;below;0.1510240374326;living
15;2020;1;non-woody_litter;above;0.9704084826745;living
15;2020;2;fine_woody_litter;above;0.19809176026067;living
15;2020;2;fine_woody_litter;below;0.140188549229413;living
15;2020;2;non-woody_litter;above;0.836868216512784;living
15;2020;4;fine_woody_litter;above;0.208390513741467;living
15;2020;4;fine_woody_litter;below;0.123127487388587;living
15;2020;4;non-woody_litter;above;0.759958845191659;living
15;2020;6;fine_woody_litter;above;0.136255084568875;living
15;2020;6;fine_woody_litter;below;0.066896731593475;living
15;2020;6;non-woody_litter;above;0.4410672068725;living
15;2020;7;fine_woody_litter;above;0.03595246240943;living
15;2020;7;fine_woody_litter;below;0.0174374249162;living
15;2020;7;non-woody_litter;above;0.127951296891;living
15;2021;1;fine_woody_litter;above;0.209361956458005;living
15;2021;1;fine_woody_litter;below;0.1510240374326;living
15;2021;1;non-woody_litter;above;0.9704084826745;living
15;2021;2;fine_woody_litter;above;0.19809176026067;living
15;2021;2;fine_woody_litter;below;0.140188549229413;living
15;2021;2;non-woody_litter;above;0.836868216512784;living
15;2021;4;fine_woody_litter;above;0.208390513741467;living
15;2021;4;fine_woody_litter;below;0.123127487388587;living
15;2021;4;non-woody_litter;above;0.759958845191659;living
15;2021;6;fine_woody_litter;above;0.136255084568875;living
15;2021;6;fine_woody_litter;below;0.066896731593475;living
15;2021;6;non-woody_litter;above;0.4410672068725;living
15;2021;7;fine_woody_litter;above;0.03595246240943;living
15;2021;7;fine_woody_litter;below;0.0174374249162;living
15;2021;7;non-woody_litter;above;0.127951296891;living
16;2015;1;fine_woody_litter;above;0.238284671542905;living
16;2015;1;fine_woody_litter;below;0.16495658162636;living
16;2015;1;non-woody_litter;above;1.0496548270095;living
16;2015;2;fine_woody_litter;above;0.198217527165671;living
16;2015;2;fine_woody_litter;below;0.13228909573635;living
16;2015;2;non-woody_litter;above;0.8253697763017;living
16;2015;4;fine_woody_litter;above;0.181536191267448;living
16;2015;4;fine_woody_litter;below;0.105284760636342;living
16;2015;4;non-woody_litter;above;0.713948349501487;living
16;2015;6;fine_woody_litter;above;0.097850549783775;living
16;2015;6;fine_woody_litter;below;0.048626481749535;living
16;2015;6;non-woody_litter;above;0.3991287390465;living
16;2015;7;fine_woody_litter;above;0.02634103766613;living
16;2015;7;fine_woody_litter;below;0.01287867938692;living
16;2015;7;non-woody_litter;above;0.0904907537985;living
16;2016;1;fine_woody_litter;above;0.238284671542905;living
16;2016;1;fine_woody_litter;below;0.16495658162636;living
16;2016;1;non-woody_litter;above;1.0496548270095;living
16;2016;2;fine_woody_litter;above;0.198217527165671;living
16;2016;2;fine_woody_litter;below;0.13228909573635;living
16;2016;2;non-woody_litter;above;0.8253697763017;living
16;2016;4;fine_woody_litter;above;0.181536191267448;living
16;2016;4;fine_woody_litter;below;0.105284760636342;living
16;2016;4;non-woody_litter;above;0.713948349501487;living
16;2016;6;fine_woody_litter;above;0.097850549783775;living
16;2016;6;fine_woody_litter;below;0.048626481749535;living
16;2016;6;non-woody_litter;above;0.3991287390465;living
16;2016;7;fine_woody_litter;above;0.02634103766613;living
16;2016;7;fine_woody_litter;below;0.01287867938692;living
16;2016;7;non-woody_litter;above;0.0904907537985;living
16;2017;1;fine_woody_litter;above;0.238284671542905;living
16;2017;1;fine_woody_litter;below;0.16495658162636;living
16;2017;1;non-woody_litter;above;1.0496548270095;living
16;2017;2;fine_woody_litter;above;0.198217527165671;living
16;2017;2;fine_woody_litter;below;0.13228909573635;living
16;2017;2;non-woody_litter;above;0.8253697763017;living
16;2017;4;fine_woody_litter;above;0.181536191267448;living
16;2017;4;fine_woody_litter;below;0.105284760636342;living
16;2017;4;non-woody_litter;above;0.713948349501487;living
16;2017;6;fine_woody_litter;above;0.097850549783775;living
16;2017;6;fine_woody_litter;below;0.048626481749535;living
16;2017;6;non-woody_litter;above;0.3991287390465;living
16;2017;7;fine_woody_litter;above;0.02634103766613;living
16;2017;7;fine_woody_litter;below;0.01287867938692;living
16;2017;7;non-woody_litter;above;0.0904907537985;living
16;2018;1;fine_woody_litter;above;0.238284671542905;living
16;2018;1;fine_woody_litter;below;0.16495658162636;living
16;2018;1;non-woody_litter;above;1.0496548270095;living
16;2018;2;fine_woody_litter;above;0.198217527165671;living
16;2018;2;fine_woody_litter;below;0.13228909573635;living
16;2018;2;non-woody_litter;above;0.8253697763017;living
16;2018;4;fine_woody_litter;above;0.181536191267448;living
16;2018;4;fine_woody_litter;below;0.105284760636342;living
16;2018;4;non-woody_litter;above;0.713948349501487;living
16;2018;6;fine_woody_litter;above;0.097850549783775;living
16;2018;6;fine_woody_litter;below;0.048626481749535;living
16;2018;6;non-woody_litter;above;0.3991287390465;living
16;2018;7;fine_woody_litter;above;0.02634103766613;living
16;2018;7;fine_woody_litter;below;0.01287867938692;living
16;2018;7;non-woody_litter;above;0.0904907537985;living
16;2019;1;fine_woody_litter;above;0.238284671542905;living
16;2019;1;fine_woody_litter;below;0.16495658162636;living
16;2019;1;non-woody_litter;above;1.0496548270095;living
16;2019;2;fine_woody_litter;above;0.198217527165671;living
16;2019;2;fine_woody_litter;below;0.13228909573635;living
16;2019;2;non-woody_litter;above;0.8253697763017;living
16;2019;4;fine_woody_litter;above;0.181536191267448;living
16;2019;4;fine_woody_litter;below;0.105284760636342;living
16;2019;4;non-woody_litter;above;0.713948349501487;living
16;2019;6;fine_woody_litter;above;0.097850549783775;living
16;2019;6;fine_woody_litter;below;0.048626481749535;living
16;2019;6;non-woody_litter;above;0.3991287390465;living
16;2019;7;fine_woody_litter;above;0.02634103766613;living
